ticker,group,date,close,r20,r60,r120,rs20,rs60,rs120,ema20,sma50,sma120,atr14,atr_pct,vol20_ann,dist_ema_atr,from_high120,high20_prev,breakout_trigger,pullback_low,pullback_high,stop_ref,stop_pct,adtv20,trend_aligned,rank20,w20,rank60,w60,rank120,w120,score,setup
TIP,Bond,2026-09-25,104.54,-0.026991809381980536,-0.02646340041911943,-0.0238822157594204,-0.02979980647786795,-0.06334556969723393,-0.20042126545611982,105.78819186597298,106.64545855646,107.22763055374999,0.4369357142857128,0.004179603159419483,0.04766155714843457,-2.8566945323146,-0.03510538689723208,107.5589,107.60259357142857,105.56972400883012,106.00665972311583,103.97653214285714,-0.005389973762606304,206518955.60999998,False,0.5070422535211268,0.15211267605633802,0.36619718309859156,0.14647887323943662,0.2112676056338028,0.06338028169014084,36.197183098591545,Avoid / broken
INDA,International,2026-09-25,47.86,-0.0337169392287503,-0.027433448486080092,0.012910052910052983,-0.03652493632463771,-0.06431561776419459,-0.16362899678664644,48.47457216000846,49.1575,49.00529166666667,0.5153571428571421,0.010768013849919392,0.13259912085351086,-1.1925170117974238,-0.07328879852841519,50.02,50.071535714285716,48.216893588579886,48.73225073143703,47.05232142857143,-0.016875858157721857,245110599.26700002,False,0.39436619718309857,0.11830985915492956,0.3380281690140845,0.13521126760563382,0.352112676056338,0.10563380281690139,35.91549295774647,Avoid / broken
MCHI,International,2026-09-25,52.62,-0.041530054644808745,0.021251819505094582,-0.05124418234670369,-0.04433805174069616,-0.015630349773019914,-0.22778323204340312,53.57073017803742,54.448299999999996,54.89739245669167,0.6471428571428568,0.012298419938100661,0.1565718361956926,-1.4691194804110326,-0.11615155515316955,55.53,55.59471428571429,53.247158749465996,53.89430160660885,51.83642857142857,-0.0148911331921594,83458571.237,False,0.323943661971831,0.09718309859154929,0.5633802816901409,0.22535211267605637,0.11267605633802817,0.03380281690140845,35.63380281690141,Avoid / broken
BOTZ,Industry,2026-09-25,35.4,-0.02047592695074718,-0.06988964792433006,0.05441185215123734,-0.023283924046634596,-0.10677181720244455,-0.12212719754546209,35.44486244754184,35.6789,37.03511827734167,0.5289928571428578,0.014943301049233273,0.18927720380935298,-0.0848072841363963,-0.1508584484871317,36.31,36.362899285714285,35.18036601897041,35.709358876113264,34.165603571428576,-0.034869955609362235,22409232.5435,False,0.5633802816901409,0.16901408450704225,0.11267605633802817,0.04507042253521127,0.4507042253521127,0.1352112676056338,34.92957746478873,Avoid / broken
KBE,Industry,2026-09-25,65.36,-0.039309751855113984,-0.052602669662237256,0.08564696169844432,-0.0421177489510014,-0.08948483894035175,-0.0908920879982551,66.69356005898145,68.43409940887999,66.07020475903333,1.0452522742142847,0.015992231857623693,0.15273083164375145,-1.275826029638523,-0.08606191909721972,69.1481042,69.25262942742144,66.17093392187431,67.21618619608859,63.61737386289286,-0.02666196660200637,88919151.93331644,False,0.3380281690140845,0.10140845070422534,0.2112676056338028,0.08450704225352113,0.5211267605633803,0.15633802816901407,34.225352112676056,Avoid / broken
MDY,Broad,2026-09-25,665.87,-0.04457591105215952,-0.042465142984308146,0.07026472565011299,-0.04738390814804694,-0.07934731226242264,-0.10627432404658643,674.6516762482422,687.90382914682,678.6759788087332,6.896627871571435,0.010357318803327128,0.10579377691732517,-1.2733289966885297,-0.0695353414925366,699.231073829,699.9207366161571,671.2033623124565,678.0999901840279,654.8211130462144,-0.016593159255989365,413901576.8880861,False,0.2535211267605634,0.07605633802816901,0.28169014084507044,0.11267605633802819,0.49295774647887325,0.14788732394366197,33.66197183098591,Avoid / broken
IWM,Broad,2026-09-25,281.97,-0.05704653606418286,-0.05550287978738577,0.12291685896038773,-0.05985453316007028,-0.09238504906550027,-0.05362219073631169,287.6934585081085,293.36977227645997,287.60360185998337,3.559455260357148,0.012623524702475965,0.12640443137000387,-1.6079591087581753,-0.07363890811233031,299.607030761,299.9629762870357,285.91373087792994,289.4731861382871,277.26527236982145,-0.016685206334640545,6568279113.121439,False,0.2112676056338028,0.06338028169014084,0.18309859154929578,0.07323943661971831,0.6338028169014085,0.19014084507042253,32.67605633802817,Avoid / broken
LQD,Bond,2026-09-25,103.21,-0.028923950630352135,-0.040280102975438825,-0.03383761615386871,-0.03173194772623955,-0.07716227225355332,-0.21037666585056813,104.66430049066348,105.40968875712001,106.46051066001668,0.631064285714284,0.00611437153099781,0.06810541019380038,-2.304520353290795,-0.04814459390048276,106.503238727,106.56634515557143,104.34876834780634,104.97983263352062,102.41946785714286,-0.007659452987667237,3123703086.832121,False,0.49295774647887325,0.14788732394366197,0.29577464788732394,0.11830985915492959,0.19718309859154928,0.05915492957746478,32.53521126760563,Avoid / broken
IEF,Bond,2026-09-25,90.0,-0.031176790663602016,-0.03612653125739329,-0.036532666422152804,-0.03398478775948943,-0.07300870053550779,-0.21307171611885223,91.17232380776444,92.15027762328,92.823145510025,0.5025374285714282,0.005583749206349202,0.061581539259692626,-2.332808943399554,-0.04696281134288205,93.065596897,93.11585063985714,90.92105509347873,91.42359252205016,89.28873128571429,-0.007902985714285604,796531710.8681903,False,0.4507042253521127,0.1352112676056338,0.30985915492957744,0.12394366197183099,0.15492957746478872,0.04647887323943661,30.56338028169014,Avoid / broken
XLB,Sector,2026-09-25,49.8,-0.06013963375617126,-0.019428316438078075,-7.840955427107499e-05,-0.06294763085205868,-0.05631048571619257,-0.1766174592509705,50.75205947585786,51.48506061086,51.143468723,0.6850503624285709,0.013756031374067688,0.14539978986268362,-1.3897656699030432,-0.076789679003897,53.553987933,53.622492969242856,50.40953429464358,51.09458465707215,49.10747481878572,-0.013906128136832896,581505456.1504915,False,0.19718309859154928,0.05915492957746478,0.39436619718309857,0.15774647887323945,0.2676056338028169,0.08028169014084506,29.718309859154928,Avoid / broken
XLY,Sector,2026-09-25,110.56,-0.043807453571907295,-0.06170215699947512,0.018200652981004595,-0.04661545066779471,-0.09858432627758962,-0.15833839671569483,112.51060124198871,114.59542084658,115.79873554539168,1.5659037632142858,0.014163384254832542,0.16137007284472157,-1.245671214165016,-0.09137736966732124,117.311532348,117.46812272432143,111.72764936038156,113.29355312359586,108.60104687339285,-0.01771846170954372,695321657.1516641,False,0.28169014084507044,0.08450704225352113,0.15492957746478872,0.061971830985915494,0.38028169014084506,0.11408450704225351,26.056338028169012,Avoid / broken
XLRE,Sector,2026-09-25,41.56,-0.06158609494681244,-0.05139056134120268,0.012379267080856238,-0.06439409204269986,-0.08827273061931717,-0.16415978261584319,42.782062157354446,43.996094919739996,43.719739651683334,0.5261585548571429,0.012660215468169944,0.11248975660992447,-2.322611969477993,-0.09784597999015376,44.669282537,44.72189839248571,42.51898287992587,43.04514143478302,41.066920722571425,-0.011864275202805086,233607490.79021364,False,0.18309859154929578,0.054929577464788736,0.23943661971830985,0.09577464788732394,0.3380281690140845,0.10140845070422534,25.211267605633804,Avoid / broken
XLI,Sector,2026-09-25,170.43,-0.0442504461746972,-0.06801908691203173,0.04069340332351423,-0.047058443270584616,-0.10490125619014623,-0.1358456463731852,171.8576097974219,177.47969963871998,175.835458142075,2.262849693285708,0.013277296798015068,0.12992191059940378,-0.6308902450117988,-0.09193889035592662,180.006244204,180.23252917332857,170.72618495077904,172.98903464406476,165.90966242535714,-0.02652313310240484,1327273871.618382,False,0.2676056338028169,0.08028169014084506,0.1267605633802817,0.05070422535211268,0.39436619718309857,0.11830985915492956,24.92957746478873,Avoid / broken
XRT,Industry,2026-09-25,82.47,-0.04556580251130582,-0.05914780099572314,0.01213805769181997,-0.048373799607193235,-0.09602997027383764,-0.16440099200487945,84.07612519236453,87.06648840671998,85.63871704414166,1.4925530304285723,0.018098133023263883,0.18851311682996696,-1.0760925472131109,-0.11629109110279001,87.524849803,87.67410510604286,83.32984867715024,84.82240170757882,80.87372348478571,-0.01935584473401586,288601644.35043144,False,0.23943661971830985,0.07183098591549295,0.16901408450704225,0.06760563380281691,0.323943661971831,0.09718309859154929,23.661971830985912,Avoid / broken
IYT,Industry,2026-09-25,79.35,-0.07952280627726349,-0.09140603750017173,0.052602210071539535,-0.08233080337315091,-0.12828820677828623,-0.12393683962515989,81.65436375828067,84.83126464034,83.62006557390832,1.1942246525714302,0.015050090139526531,0.15866617071174505,-1.9295898416758244,-0.1169306069596402,86.883753812,87.00317627725714,81.05725143199496,82.25147608456638,78.15288767371429,-0.015086481742730973,78104092.1529448,False,0.09859154929577464,0.02957746478873239,0.09859154929577464,0.03943661971830986,0.4225352112676056,0.1267605633802817,19.577464788732392,Avoid / broken
ICLN,RealAsset,2026-09-25,17.23,-0.033651149747616294,-0.14618434093161548,-0.034304311864494785,-0.03645914684350371,-0.18306651020972997,-0.2108433615611942,17.59064431645838,17.8045,19.425388559441664,0.4225000000000002,0.024521183981427754,0.254809048760329,-0.8535960152861064,-0.2734947073034666,18.45,18.49225,17.37939431645838,17.80189431645838,16.61875,-0.035475914103308304,124477468.165,False,0.4084507042253521,0.12253521126760564,0.028169014084507043,0.011267605633802818,0.18309859154929578,0.054929577464788736,18.87323943661972,Avoid / broken
TLT,Bond,2026-09-25,79.32,-0.04217917996718601,-0.06519137570320821,-0.06689765999063091,-0.044987177063073425,-0.1020735449813227,-0.24343670968733033,81.15728576247562,81.97158753235999,83.41611090299166,0.8039142857142859,0.010135076723578997,0.1011017722082158,-2.285424945326334,-0.08599930133938716,83.279896357,83.36028778557143,80.75532861961848,81.55924290533277,78.42804285714286,-0.011245047186802082,2988903168.42167,False,0.30985915492957744,0.09295774647887323,0.14084507042253522,0.05633802816901409,0.09859154929577464,0.02957746478873239,17.88732394366197,Avoid / broken
PPA,Industry,2026-09-25,159.32,-0.06926002575519197,-0.09987750702828624,-0.06842965142510382,-0.07206802285107938,-0.13675967630640073,-0.24496870112180325,162.68269772435278,170.5778250186,171.0253497394,2.422704413071427,0.015206530335622815,0.1291429968720804,-1.3879933954013253,-0.13938633036708636,172.033051933,172.27532237430714,161.47134551781707,163.89404993088849,156.7286477934643,-0.016265077871803313,35855924.21888229,False,0.15492957746478872,0.04647887323943661,0.08450704225352113,0.033802816901408454,0.08450704225352113,0.025352112676056335,10.56338028169014,Avoid / broken
URA,RealAsset,2026-09-25,40.91,-0.15422782716559857,-0.0525706345530339,-0.15840362065418645,-0.157035824261486,-0.0894528038311484,-0.3349426703508859,43.15830319174855,43.252399999999994,46.812666666666665,1.545721428571429,0.03778346195481371,0.43946702208158867,-1.45453323619021,-0.30625741902662373,48.6,48.75457214285714,42.38544247746284,43.931163906034264,39.877139285714286,-0.025247145301532936,140026274.281,False,0.014084507042253521,0.004225352112676056,0.22535211267605634,0.09014084507042254,0.028169014084507043,0.008450704225352112,10.28169014084507,Avoid / broken
ITA,Industry,2026-09-25,213.81,-0.08624013894864946,-0.12221198618109341,-0.0488132174263497,-0.08904813604453687,-0.1590941554592079,-0.22535226712304912,219.91576625396593,232.94518129678002,230.93456043270834,3.826029378142851,0.01789452962042398,0.13784011258146045,-1.595849286690437,-0.16579351110828167,236.414560746,236.7971636838143,218.0027515648945,221.82878094303734,209.5169853109286,-0.020078643136763552,178995327.68124247,False,0.08450704225352113,0.025352112676056335,0.056338028169014086,0.022535211267605635,0.1267605633802817,0.038028169014084505,8.591549295774648,Avoid / broken
XLU,Sector,2026-09-25,39.51,-0.07825647503639133,-0.11099206146021512,-0.13243660640064692,-0.08106447213227874,-0.14787423073832962,-0.30897565609734634,41.27175947128146,42.978400423020005,43.999430834291665,0.5842325427142845,0.014786953751310668,0.14034322886735862,-3.015510678498858,-0.16035212487499173,43.386276192,43.44469944627143,40.97964319992432,41.56387574263861,38.832883728642855,-0.017137845389955553,963240301.3070366,False,0.1267605633802817,0.038028169014084505,0.07042253521126761,0.028169014084507046,0.04225352112676056,0.012676056338028168,7.887323943661971,Avoid / broken
TAN,RealAsset,2026-09-25,44.06,-0.11419380780056287,-0.23771626297577853,-0.1864844903988182,-0.11700180489645029,-0.274598432253893,-0.3630235400955176,46.525916757375576,49.276199999999996,55.60691666666666,1.4149928571428572,0.032115135205239606,0.32656100842013286,-1.7427061521389826,-0.4171957671957671,49.92,50.06149928571429,45.818420328804145,47.23341318594701,42.302503571428566,-0.03988870695804436,36728748.5845,False,0.028169014084507043,0.008450704225352112,0.014084507042253521,0.005633802816901409,0.014084507042253521,0.004225352112676056,1.8309859154929573,Avoid / broken
